-97.13405556,31.54702778,KXZY-LP-FM  100.7 MHz.,"WACO,  TX"
-97.13027778,39.37805556,K244EL-FM  96.7 MHz.,"CLAY CENTER,  KS"
-97.12833333,43.98555556,KJAM-FM  103.1 MHz,"MADISON,  SD"
-97.12305556,34.18361111,KQPD-FM  91.1 MHz.,"ARDMORE,  OK"
-97.11472222,47.90472222,KFJM-FM  90.7 MHz.,"GRAND FORKS,  ND"
-97.10666667,44.86055556,K211EC-FM  90.1 MHz.,"WATERTOWN,  SD"
-97.10555556,44.90638889,K220IT-FM  91.9 MHz.,"WATERTOWN,  SD"
-97.105,44.89916667,KJBB-FM  89.1 MHz.,"WATERTOWN,  SD"
-97.08722222,43.72944444,KKLS-FM  104.7 MHz,"SIOUX FALLS,  SD"
-97.08611111,43.72944444,KMXC-FM  97.3 MHz.,"SIOUX FALLS,  SD"
-97.08611111,44.91583333,K278BK-FM  103.5 MHz,"WATERTOWN,  SD"
-97.08527778,33.62194444,K206CD-FM  89.1 MHz.,"GAINESVILLE,  TX"
-97.08361111,34.18222222,K206CW-FM  89.1 MHz.,"ARDMORE,  OK"
-97.07083333,36.78305556,KLOR-FM  99.3 MHz.,"PONCA CITY,  OK"
-97.07083333,36.78305556,KPNC-FM  100.7 MHz,"PONCA CITY,  OK"
-97.06555556,33.32833333,KESS-FM  107.9 MHz,"LEWISVILLE,  TX"
-97.06555556,28.81666667,K211DR-FM  90.1 MHz.,"VICTORIA,  TX"
-97.0625,39.4675,KCLY-FM  100.9 MHz,"CLAY CENTER,  KS"
-97.0625,28.81277778,KTXN-FM  98.7 MHz.,"VICTORIA,  TX"
-97.06,36.18888889,K292FJ-FM  106.3 MHz,"STILLWATER,  OK"
-97.05694444,36.08277778,K290BP-FM  105.9 MHz,"STILLWATER,  OK"
-97.05694444,36.08277778,K297AZ-FM  107.3 MHz,"STILLWATER,  OK"
-97.05611111,33.47972222,KTDK-FM  104.1 MHz,"SANGER,  TX"
-97.05583333,42.64,WNAX-FM  104.1 MHz,"YANKTON,  SD"
-97.05555556,42.23444444,KCTY-FM  104.9 MHz,"WAYNE,  NE"
-97.05469444,41.51694444,K276FB-FM  103.1 MHz,"SCHUYLER,  NE"
-97.05083333,40.93166667,K256BE-FM  99.1 MHz.,"SEWARD,  NE"
-97.04805556,36.78916667,K278AF-FM  103.5 MHz,"PONCA CITY,  OK"
-97.04805556,36.78916667,KIXR-FM  104.7 MHz,"PONCA CITY,  OK"
-97.0475,28.77861111,KAYK-FM  88.5 MHz.,"VICTORIA,  TX"
-97.04416667,47.96194444,K237ER-FM  95.3 MHz.,"GRAND FORKS,  ND"
-97.04416667,47.96194444,K300BG-FM  107.9 MHz,"GRAND FORKS,  ND"
-97.04277778,47.93138889,K285BG-FM  104.9 MHz,"GRAND FORKS,  ND"
-97.03888889,45.37472222,KCGN-FM  101.5 MHz,"ORTONVILLE,  MN"
-97.03888889,47.88666667,KOBT-LP-FM  101.3 MHz.,"GRAND FORKS,  ND"
-97.03694444,30.64222222,KRXT-FM  98.5 MHz.,"ROCKDALE,  TX"
-97.02972222,30.85833333,KMIL-FM  105.1 MHz,"CAMERON,  TX"
-97.02944444,47.96444444,KKXL-FM  92.9 MHz.,"GRAND FORKS,  ND"
-97.02944444,47.96444444,KJKJ-FM  107.5 MHz,"GRAND FORKS,  ND"
-97.02611111,36.92555556,KAXR-FM  91.3 MHz.,"ARKANSAS CITY,  KS"
-97.02277778,40.61138889,K263AT-FM  100.5 MHz,"CRETE,  NE"
-97.02027778,36.09944444,K276DZ-FM  103.1 MHz,"STILLWATER,  OK"
-97.01805556,45.6175,K208ES-FM  89.5 MHz.,"SISSETON,  SD"
-97.01611111,41.88138889,KTIC-FM  107.9 MHz,"WEST POINT,  NE"
-97.01388889,33.66972222,KPFC-FM  91.9 MHz.,"CALLISBURG,  TX"
-97.01333333,42.24166667,KWSC-FM  91.9 MHz.,"WAYNE,  NE"
-97.01055556,36.17972222,KGFY-FM  105.5 MHz,"STILLWATER,  OK"
-97.01027778,37.02611111,K201FZ-FM  88.1 MHz.,"ARKANSAS,  KS"
-97.00166667,34.11555556,KTRX-FM  92.7 MHz.,"DICKSON,  OK"
-97.00138889,29.00111111,KHVT-FM  91.5 MHz.,"BLOOMINGTON,  TX"
-96.99583333,28.81277778,KVLJ-LP-FM  99.5 MHz,"VICTORIA,  TX"
-96.99083333,40.64222222,K295AO-FM  106.9 MHz,"CRETE,  NE"
-96.99,34.65083333,KIXO-FM  106.1 MHz,"SULPHUR,  OK"
-96.98888889,37.93944444,KTLI-FM  99.1 MHz.,"EL DORADO,  KS"
-96.98805556,45.10472222,KPHR-FM  106.3 MHz,"ORTONVILLE,  MN"
-96.9875,45.17527778,KKSD-FM  104.3 MHz,"MILBANK,  SD"
-96.9875,45.17527778,KSDR-FM  92.9 MHz.,"WATERTOWN,  SD"
-96.9875,45.17527778,KIXX-FM  96.1 MHz.,"WATERTOWN,  SD"
-96.98611111,28.76861111,KQVT-FM  92.3 MHz.,"VICTORIA,  TX"
-96.98583333,38.61694444,KJRL-FM  105.7 MHz,"HERINGTON,  KS"
-96.97611111,34.54916667,KFXT-FM  90.7 MHz.,"SULPHUR,  OK"
-96.97611111,32.58805556,KJKK-FM  100.3 MHz,"DALLAS,  TX"
-96.97611111,32.58805556,KDMX-FM  102.9 MHz,"DALLAS,  TX"
-96.97611111,32.58805556,KKDA-FM  104.5 MHz,"DALLAS,  TX"
-96.97611111,32.58805556,KRLD-FM  105.3 MHz,"DALLAS,  TX"
-96.97611111,32.58805556,KMVK-FM  107.5 MHz,"FORT WORTH,  TX"
-96.97583333,40.1825,KUTT-FM  99.5 MHz.,"FAIRBURY,  NE"
-96.97555556,40.1825,KQIQ-FM  88.3 MHz.,"BEATRICE,  NE"
-96.97555556,32.58166667,KPLX-FM  99.5 MHz.,"FORT WORTH,  TX"
-96.97555556,32.58166667,KDGE-FM  102.1 MHz,"FORT WORTH-DALLAS,  TX"
-96.97305556,32.59027778,KKXT-FM  91.7 MHz.,"DALLAS,  TX"
-96.97305556,32.59027778,KEGL-FM  97.1 MHz.,"FORT WORTH,  TX"
-96.9725,32.59,KNON-FM  89.3 MHz.,"DALLAS,  TX"
-96.9725,32.59,KZPS-FM  92.5 MHz.,"DALLAS,  TX"
-96.9725,32.59,KHKS-FM  106.1 MHz,"DENTON,  TX"
-96.97194444,33.04055556,KSOC-FM  94.5 MHz.,"GAINESVILLE,  TX"
-96.97166667,47.14527778,KKLQ-FM  100.7 MHz,"HARWOOD,  ND"
-96.97083333,37.24583333,KSWC-FM  100.3 MHz,"WINFIELD,  KS"
-96.96944444,32.58944444,KCBI-FM  90.9 MHz.,"DALLAS,  TX"
-96.96944444,32.58944444,KLNO-FM  94.1 MHz.,"FORT WORTH,  TX"
-96.9689,28.77834167,K290BC-FM  105.9 MHz,"VICTORIA,  TX"
-96.96805556,32.58861111,KLTY-FM  94.9 MHz.,"ARLINGTON,  TX"
-96.96805556,32.58861111,KLUV-FM  98.7 MHz.,"DALLAS,  TX"
-96.96805556,32.58861111,KVIL-FM  103.7 MHz,"HIGHLAND PARK-DALLAS,  TX"
-96.96638889,32.5875,KBFB-FM  97.9 MHz.,"DALLAS,  TX"
-96.96638889,32.5875,KSCS-FM  96.3 MHz.,"FORT WORTH,  TX"
-96.96527778,37.35666667,KYQQ-FM  106.5 MHz,"ARKANSAS CITY,  KS"
-96.95972222,33.56,KVRK-FM  89.7 MHz.,"SANGER,  TX"
-96.95944444,33.56027778,KZMP-FM  104.9 MHz,"PILOT POINT,  TX"
-96.95611111,44.25027778,KKQQ-FM  102.3 MHz,"VOLGA,  SD"
-96.95555556,37.38222222,KBDD-FM  91.9 MHz.,"WINFIELD,  KS"
-96.95472222,28.77222222,KXBJ-FM  89.3 MHz.,"VICTORIA,  TX"
-96.95472222,28.77222222,K282AR-FM  104.3 MHz,"VICTORIA,  TX"
-96.95333333,32.57861111,KERA-FM  90.1 MHz.,"DALLAS,  TX"
-96.95111111,40.62111111,KDNE-FM  91.9 MHz.,"CRETE,  NE"
-96.94166667,28.78194444,KVRT-FM  90.7 MHz.,"VICTORIA,  TX"
-96.94138889,28.78194444,KVIC-FM  95.1 MHz.,"VICTORIA,  TX"
-96.94138889,28.78194444,KBAR-FM  100.9 MHz,"VICTORIA,  TX"
-96.93694444,37.07555556,K244DW-FM  96.7 MHz.,"ARKANSAS CITY,  KS"
-96.93694444,37.07555556,KSOK-FM  95.9 MHz.,"WINFIELD,  KS"
-96.93444444,29.4625,KTXM-FM  99.9 MHz.,"HALLETTSVILLE,  TX"
-96.93361111,42.50805556,KHSK-FM  100.9 MHz,"ALLEN,  NE"
-96.93,47.81361111,KZLT-FM  104.3 MHz,"EAST GRAND FORKS,  MN"
-96.93,47.81361111,KNOX-FM  94.7 MHz.,"GRAND FORKS,  ND"
-96.92944444,37.08361111,KACY-FM  102.5 MHz,"ARKANSAS CITY,  KS"
-96.92833333,35.22666667,KAKO-FM  91.3 MHz.,"ADA,  OK"
-96.92388889,42.78361111,KAOR-FM  91.1 MHz.,"VERMILLION,  SD"
-96.92333333,32.87083333,K221FM-FM  92.1 MHz.,"IRVING,  TX"
-96.92277778,32.77888889,KLIF-FM  93.3 MHz.,"HALTOM CITY,  TX"
-96.90613889,46.87661111,KNDS-LP-FM  96.3 MHz,"FARGO,  ND"
-96.90055556,29.70222222,K294BI-FM  106.7 MHz,"SCHULENBURG,  TX"
-96.89861111,39.01527778,KANV-FM  91.3 MHz.,"OLSBURG,  KS"
-96.895,37.26277778,KWLS-FM  107.9 MHz,"WINFIELD,  KS"
-96.895,32.74111111,K248BC-FM  97.5 MHz.,"DALLAS,  TX"
-96.88944444,43.75138889,KTWB-FM  101.9 MHz,"SIOUX FALLS,  SD"
-96.88388889,37.80444444,KBTL-FM  88.1 MHz.,"EL DORADO,  KS"
-96.88388889,37.80444444,K227AX-FM  93.3 MHz.,"EL DORADO,  KS"
-96.8775,29.87555556,KBUK-FM  104.9 MHz,"LA GRANGE,  TX"
-96.87083333,30.16555556,KANJ-FM  91.1 MHz.,"GIDDINGS,  TX"
-96.87,39.01472222,KJCK-FM  97.5 MHz.,"JUNCTION CITY,  KS"
-96.84444444,40.74166667,KJFT-LP-FM  93.7 MHz,"LINCOLN,  NE"
-96.83944444,47.84527778,KQHT-FM  96.1 MHz.,"CROOKSTON,  MN"
-96.835,28.70666667,KLUB-FM  106.9 MHz,"BLOOMINGTON,  TX"
-96.835,28.70666667,KIXS-FM  107.9 MHz,"VICTORIA,  TX"
-96.83416667,41.12388889,KZKX-FM  96.9 MHz.,"SEWARD,  NE"
-96.83194444,43.56027778,K252DG-FM  98.3 MHz.,"SIOUX FALLS,  SD"
-96.83166667,33.53555556,KESN-FM  103.3 MHz,"ALLEN,  TX"
-96.83166667,33.53555556,KWRD-FM  100.7 MHz,"HIGHLAND VILLAGE,  TX"
-96.82361111,42.99583333,KVHT-FM  106.3 MHz,"VERMILLION,  SD"
-96.82027778,47.82222222,KYCK-FM  97.1 MHz.,"CROOKSTON,  MN"
-96.81972222,43.96555556,KXQL-FM  107.9 MHz,"FLANDREAU,  SD"
-96.8075,43.76333333,KSQB-FM  95.7 MHz.,"DELL RAPIDS,  SD"
-96.80527778,43.37666667,KSOO-FM  99.1 MHz.,"LENNOX,  SD"
-96.80444444,39.01805556,K222AX-FM  92.3 MHz.,"JUNCTION CITY,  KS"
-96.80111111,44.3075,K288EV-FM  105.5 MHz,"BROOKINGS,  SD"
-96.80083333,28.70611111,KITE-FM  93.3 MHz.,"PORT LAVACA,  TX"
-96.79777778,44.31194444,K233BR-FM  94.5 MHz.,"BROOKINGS,  SD"
-96.79583333,38.95138889,KBLS-FM  102.5 MHz,"NORTH FORT RILEY,  KS"
-96.78861111,33.47,KHYI-FM  95.3 MHz.,"HOWE,  TX"
-96.78666667,43.05,KUSD-FM  89.7 MHz.,"VERMILLION,  SD"
-96.78638889,43.48833333,KNWC-FM  96.5 MHz.,"SIOUX FALLS,  SD"
-96.78388889,44.31694444,KSDJ-FM  90.7 MHz.,"BROOKINGS,  SD"
-96.78361111,46.87444444,KXBQ-LP-FM  95.9 MHz,"MOORHEAD,  MN"
-96.78361111,44.36888889,K204FH-FM  88.7 MHz.,"BROOKINGS,  SD"
-96.78361111,44.36888889,K238AX-FM  95.5 MHz.,"BROOKINGS,  SD"
-96.78166667,28.92694444,KHTZ-FM  104.7 MHz,"GANADO,  TX"
-96.78055556,30.5625,KALD-FM  91.9 MHz.,"CALDWELL,  TX"
-96.76861111,40.51833333,KTGL-FM  92.9 MHz.,"BEATRICE,  NE"
-96.76861111,40.51833333,KIBZ-FM  104.1 MHz,"CRETE,  NE"
-96.76861111,44.33944444,K209DX-FM  89.7 MHz.,"BROOKINGS,  SD"
-96.76833333,40.51833333,KUCV-FM  91.1 MHz.,"LINCOLN,  NE"
-96.76833333,40.51833333,KFLV-FM  89.9 MHz.,"WILBER,  NE"
-96.76555556,46.81916667,KBVB-FM  95.1 MHz.,"BARNESVILLE,  MN"
-96.76555556,46.81916667,KVOX-FM  99.9 MHz.,"MOORHEAD,  MN"
-96.76444444,34.85305556,KYKC-FM  100.1 MHz,"BYNG,  OK"
-96.7625,43.54472222,KSFS-FM  90.1 MHz.,"SIOUX FALLS,  SD"
-96.76222222,34.68361111,KCNP-FM  89.5 MHz.,"ADA,  OK"
-96.75777778,32.77805556,WRR-FM  101.1 MHz.,"DALLAS,  TX"
-96.755,35.30777778,KIRC-FM  105.9 MHz,"SEMINOLE,  OK"
-96.74583333,39.87,K219DG-FM  91.7 MHz.,"MARYSVILLE,  KS"
-96.74583333,40.31694444,K205DU-FM  88.9 MHz.,"BEATRICE,  NE"
-96.74416667,40.24805556,K256AQ-FM  99.1 MHz.,"BEATRICE,  NE"
-96.74055556,35.21472222,KXTH-FM  89.1 MHz.,"SEMINOLE,  OK"
-96.74027778,46.85666667,K257EP-FM  99.3 MHz.,"DILWORTH,  MN"
-96.74,34.70861111,KADA-FM  99.3 MHz.,"ADA,  OK"
-96.73944444,43.53416667,K288GA-FM  105.5 MHz,"SIOUX FALLS,  SD"
-96.73888889,43.53222222,KCFS-FM  94.5 MHz.,"SIOUX FALLS,  SD"
-96.73833333,43.52694444,KRSD-FM  88.1 MHz.,"SIOUX FALLS,  SD"
-96.73833333,43.52694444,KAUR-FM  89.1 MHz.,"SIOUX FALLS,  SD"
-96.73472222,39.96,KNDY-FM  95.5 MHz.,"MARYSVILLE,  KS"
-96.73083333,32.77861111,K273BJ-FM  102.5 MHz,"DALLAS,  TX"
-96.72722222,43.54194444,K220JO-FM  91.9 MHz.,"SIOUX FALLS,  SD"
-96.72611111,43.54222222,KELO-FM  92.5 MHz.,"SIOUX FALLS,  SD"
-96.71694444,46.66055556,KFNL-FM  92.7 MHz.,"KINDRED,  ND"
-96.71222222,40.82555556,KBBK-FM  107.3 MHz,"LINCOLN,  NE"
-96.71083333,28.76888889,KJAZ-FM  94.1 MHz.,"POINT COMFORT,  TX"
-96.70666667,40.81305556,KZUM-FM  89.3 MHz.,"LINCOLN,  NE"
-96.70305556,40.81972222,KRNU-FM  90.3 MHz.,"LINCOLN,  NE"
-96.69583333,40.98027778,KRKR-FM  95.1 MHz.,"LINCOLN,  NE"
-96.69222222,34.76416667,K220IH-FM  91.9 MHz.,"ADA,  OK"
-96.69222222,34.76416667,K286BB-FM  105.1 MHz,"ADA,  OK"
-96.68472222,43.48,KYBB-FM  102.7 MHz,"CANTON,  SD"
-96.68333333,28.62472222,K220HF-FM  91.9 MHz.,"PORT LAVACA,  TX"
-96.67805556,44.61222222,KDBX-FM  107.1 MHz,"CLEAR LAKE,  SD"
-96.67055556,43.45777778,KRRO-FM  103.7 MHz,"SIOUX FALLS,  SD"
-96.66944444,28.9875,K209DB-FM  89.7 MHz.,"EDNA,  TX"
-96.66461111,34.774,K250AU-FM  97.9 MHz.,"ADA,  OK"
-96.65833333,39.24388889,K214CZ-FM  90.7 MHz.,"MANHATTAN,  KS"
-96.65805556,40.82,KVSS-FM  102.7 MHz,"LINCOLN,  NE"
-96.65555556,34.7825,KADB-LP-FM  96.7 MHz,"ADA,  OK"
-96.65527778,43.57444444,KCSD-FM  90.9 MHz.,"SIOUX FALLS,  SD"
-96.64583333,40.55083333,KNBE-FM  88.9 MHz.,"BEATRICE,  NE"
-96.64361111,28.96555556,K288FU-FM  105.5 MHz,"EDNA,  TX"
-96.64027778,45.21333333,K255BP-FM  98.9 MHz.,"MILBANK,  SD"
-96.63944444,29.89166667,KNRG-FM  92.3 MHz.,"NEW ULM,  TX"
-96.63608333,35.24186111,K276ET-FM  103.1 MHz,"SEMINOLE,  OK"
-96.63444444,32.76277778,KEOM-FM  88.5 MHz.,"MESQUITE,  TX"
-96.63277778,39.81611111,K231AX-FM  94.1 MHz.,"MARYSVILLE,  KS"
-96.6275,46.54611111,KLTA-FM  105.1 MHz,"BRECKENRIDGE,  MN"
-96.6275,46.54611111,KPFX-FM  107.9 MHz,"FARGO,  ND"
-96.6275,46.54611111,KEGK-FM  106.9 MHz,"WAHPETON,  ND"
-96.61719444,42.46333333,KFHC-FM  88.1 MHz.,"PONCA,  NE"
-96.61694444,45.22194444,K208FG-FM  89.5 MHz.,"MILBANK,  SD"
-96.61666667,39.22611111,KACZ-FM  96.3 MHz.,"RILEY,  KS"
-96.61416667,40.7275,K233AN-FM  94.5 MHz.,"LINCOLN,  NE"
-96.61416667,40.72722222,KLNC-FM  105.3 MHz,"LINCOLN,  NE"
-96.61416667,31.64416667,KWBT-FM  104.9 MHz,"MEXIA,  TX"
-96.61388889,40.72777778,KFRX-FM  106.3 MHz,"LINCOLN,  NE"
-96.61222222,39.15583333,K291BA-FM  106.1 MHz,"MANHATTAN,  KS"
-96.61222222,39.15583333,KQLA-FM  103.5 MHz,"OGDEN,  KS"
-96.61166667,47.97722222,KSNR-FM  100.3 MHz,"FISHER,  MN"
-96.60888889,39.19305556,KRMI-LP-FM  105.5 MHz.,"MANHATTAN,  KS"
-96.60888889,47.97722222,KQMN-FM  91.5 MHz.,"THIEF RIVER FALLS,  MN"
-96.60888889,47.97722222,KNTN-FM  102.7 MHz,"THIEF RIVER FALLS,  MN"
-96.60722222,46.75972222,KCCD-FM  90.3 MHz.,"MOORHEAD,  MN"
-96.60722222,46.75972222,KCCM-FM  91.1 MHz.,"MOORHEAD,  MN"
-96.60722222,46.75972222,KQWB-FM  98.7 MHz.,"MOORHEAD,  MN"
-96.60055556,29.69805556,K216FD-FM  91.1 MHz.,"COLUMBUS,  TX"
-96.59027778,39.23666667,K252EV-FM  98.3 MHz.,"MANHATTAN,  KS"
-96.59027778,39.23666667,K258BT-FM  99.5 MHz.,"MANHATTAN,  KS"
-96.58944444,40.71083333,K220GT-FM  91.9 MHz.,"LINCOLN,  NE"
-96.5875,34.77555556,KAJT-FM  88.7 MHz.,"ADA,  OK"
-96.58666667,46.265,K290BI-FM  105.9 MHz,"WAHPETON,  ND"
-96.58055556,30.55861111,KAPN-FM  107.3 MHz,"CALDWELL,  TX"
-96.57583333,30.36333333,KTTX-FM  106.1 MHz,"BRENHAM,  TX"
-96.57388889,43.61388889,K208EX-FM  89.5 MHz.,"BRANDON,  SD"
-96.57333333,29.70083333,KULM-FM  98.3 MHz.,"COLUMBUS,  TX"
-96.57222222,33.71055556,K257EV-FM  99.3 MHz.,"SHERMAN,  TX"
-96.56805556,33.70277778,KYFB-FM  91.5 MHz.,"DENISON,  TX"
-96.56333333,32.84333333,K240DS-FM  95.9 MHz.,"GARLAND,  TX"
-96.55944444,34.35944444,KTGS-FM  88.3 MHz.,"TISHOMINGO,  OK"
-96.54138889,35.09194444,KSLE-FM  104.7 MHz,"WEWOKA,  OK"
-96.54138889,30.88472222,KJXJ-FM  103.9 MHz,"FRANKLIN,  TX"
-96.53472222,43.51861111,KDEZ-FM  100.1 MHz,"BRANDON,  SD"
-96.5325,41.41111111,K275AU-FM  102.9 MHz,"FREMONT,  NE"
-96.53166667,39.16361111,KSDB-FM  91.9 MHz.,"MANHATTAN,  KS"
-96.53138889,41.41111111,KFMT-FM  105.5 MHz,"FREMONT,  NE"
-96.52555556,42.35277778,KAYA-FM  91.3 MHz.,"HUBBARD,  NE"
-96.52222222,34.91388889,KTLS-FM  106.5 MHz,"HOLDENVILLE,  OK"
-96.52027778,47.31138889,KRJB-FM  106.5 MHz,"ADA,  MN"
-96.52027778,42.3425,KSUX-FM  105.7 MHz,"WINNEBAGO,  NE"
-96.50722222,30.05472222,KUBJ-FM  89.7 MHz.,"BRENHAM,  TX"
-96.47166667,34.02138889,KAYC-FM  91.1 MHz.,"DURANT,  OK"
-96.46666667,30.75972222,KVJM-FM  103.1 MHz,"HEARNE,  TX"
-96.46555556,39.26527778,KMKF-FM  101.5 MHz,"MANHATTAN,  KS"
-96.46555556,39.26527778,KXBZ-FM  104.7 MHz,"MANHATTAN,  KS"
-96.465,38.67083333,K228ES-FM  93.5 MHz.,"COUNCIL GROVE,  KS"
-96.46111111,42.50638889,K229BK-FM  93.7 MHz.,"NORTH SIOUX CITY,  SD"
-96.45972222,35.78638889,KREK-FM  104.9 MHz,"BRISTOW,  OK"
-96.45555556,29.09527778,K216EI-FM  91.1 MHz.,"LOUISE,  TX"
-96.45527778,29.10138889,KIOX-FM  96.1 MHz.,"EDNA,  TX"
-96.45194444,45.34972222,K230AV-FM  93.9 MHz.,"ORTONVILLE,  MN"
-96.44944444,42.53777778,K248AY-FM  97.5 MHz.,"SIOUX CITY,  IA"
-96.44944444,42.53777778,KSFT-FM  107.1 MHz,"SOUTH SIOUX CITY,  NE"
-96.44861111,42.4975,K205DC-FM  88.9 MHz.,"SIOUX CITY,  IA"
-96.4485,28.43808333,KMAT-FM  105.1 MHz,"SEADRIFT,  TX"
-96.44833333,28.42888889,KHPO-FM  91.9 MHz.,"PORT O'CONNOR,  TX"
-96.44583333,33.475,KLAK-FM  97.5 MHz.,"TOM BEAN,  TX"
-96.44333333,33.69194444,KMKT-FM  93.1 MHz.,"BELLS,  TX"
-96.44333333,33.69194444,KMAD-FM  102.5 MHz,"WHITESBORO,  TX"
-96.4325,30.47638889,KLGS-FM  89.9 MHz.,"COLLEGE STATION,  TX"
-96.42638889,30.68833333,KNDE-FM  95.1 MHz.,"COLLEGE STATION,  TX"
-96.42194444,34.00194444,K211EM-FM  90.1 MHz.,"DURANT,  OK"
-96.42194444,34.00194444,KLBC-FM  106.3 MHz,"DURANT,  OK"
-96.41666667,30.14194444,KLTR-FM  94.1 MHz.,"BRENHAM,  TX"
-96.415,42.49416667,KGLI-FM  95.5 MHz.,"SIOUX CITY,  IA"
-96.415,42.49416667,K240DE-FM  95.9 MHz.,"SIOUX CITY,  IA"
-96.415,42.49416667,K283AG-FM  104.5 MHz,"SIOUX CITY,  IA"
-96.4075,33.31666667,KTXG-FM  90.5 MHz.,"GREENVILLE,  TX"
-96.39944444,30.13694444,K259AH-FM  99.7 MHz.,"BRENHAM,  TX"
-96.38972222,30.64833333,KEOS-FM  89.1 MHz.,"COLLEGE STATION,  TX"
-96.38805556,34.69527778,KXFC-FM  105.5 MHz,"COALGATE,  OK"
-96.38694444,42.17472222,KQNU-FM  102.3 MHz,"ONAWA,  IA"
-96.38611111,40.78611111,KLCV-FM  88.5 MHz.,"LINCOLN,  NE"
-96.37861111,35.26305556,KOCD-FM  103.7 MHz,"OKEMAH,  OK"
-96.37861111,35.26305556,KQCV-FM  95.1 MHz.,"SHAWNEE,  OK"
-96.37583333,32.10333333,KRVF-FM  106.9 MHz,"KERENS,  TX"
-96.37305556,48.05611111,KKDQ-FM  99.3 MHz.,"THIEF RIVER FALLS,  MN"
-96.37222222,30.71638889,KKYS-FM  104.7 MHz,"BRYAN,  TX"
-96.37,48.02194444,KSRQ-FM  90.1 MHz.,"THIEF RIVER FALLS,  MN"
-96.36722222,33.27527778,KXEZ-FM  92.1 MHz.,"FARMERSVILLE,  TX"
-96.35944444,42.47444444,KMSC-FM  88.3 MHz.,"SIOUX CITY,  IA"
-96.35777778,30.63166667,KACB-LP-FM  96.9 MHz,"COLLEGE STATION,  TX"
-96.35138889,39.20972222,KHCA-FM  95.3 MHz.,"WAMEGO,  KS"
-96.34926111,30.65027361,KORA-FM  98.3 MHz.,"BRYAN,  TX"
-96.34916667,30.65027778,KBXT-FM  101.9 MHz,"WIXON VALLEY,  TX"
-96.3425,30.62972222,KAMU-FM  90.9 MHz.,"COLLEGE STATION,  TX"
-96.33805556,30.65194444,K265DH-FM  100.9 MHz,"BRYAN,  TX"
-96.33777778,30.6525,KNFX-FM  99.5 MHz.,"BRYAN,  TX"
-96.33416667,33.625,KQDR-FM  107.3 MHz,"SAVOY,  TX"
-96.32916667,34.0125,KSSU-FM  91.9 MHz.,"DURANT,  OK"
-96.31805556,44.28222222,KKCK-FM  99.7 MHz.,"MARSHALL,  MN"
-96.3175,43.34111111,KIHK-FM  106.9 MHz,"ROCK VALLEY,  IA"
-96.30777778,30.59527778,K278AU-FM  103.5 MHz,"COLLEGE STATION,  TX"
-96.30583333,29.2025,K208DK-FM  89.5 MHz.,"EL CAMPO,  TX"
-96.30555556,43.08361111,KSOU-FM  93.9 MHz.,"SIOUX CENTER,  IA"
-96.30525,42.48486111,KTFC-FM  103.3 MHz,"SIOUX CITY,  IA"
-96.30166667,42.51472222,K220HO-FM  91.9 MHz.,"SIOUX CITY,  IA"
-96.2975,36.74888889,KOSG-FM  103.9 MHz,"PAWHUSKA,  OK"
-96.29222222,33.00594444,K295BF-FM  106.9 MHz,"GREENVILLE,  TX"
-96.29138889,42.72444444,K206ED-FM  89.1 MHz.,"LE MARS,  IA"
-96.29027778,37.79138889,KOTE-FM  93.5 MHz.,"EUREKA,  KS"
-96.28583333,45.13277778,K263AL-FM  100.5 MHz,"MADISON,  MN"
-96.27916667,29.18472222,K296FR-FM  107.1 MHz,"EL CAMPO,  TX"
-96.25833333,42.48222222,KKMA-FM  99.5 MHz.,"LE MARS,  IA"
-96.25833333,42.48222222,KWIT-FM  90.3 MHz.,"SIOUX CITY,  IA"
-96.25833333,42.48222222,KSEZ-FM  97.9 MHz.,"SIOUX CITY,  IA"
-96.25555556,30.55638889,K227AI-FM  93.3 MHz.,"COLLEGE STATION,  TX"
-96.24472222,37.9275,K239AH-FM  95.7 MHz.,"EUREKA,  KS"
-96.24472222,37.9275,K254BI-FM  98.7 MHz.,"EUREKA,  KS"
-96.23694444,38.40583333,KANS-FM  96.1 MHz.,"EMPORIA,  KS"
-96.23694444,38.40583333,K291AX-FM  106.1 MHz,"EMPORIA,  KS"
-96.22861111,42.23222222,KSOA-LP-FM  94.5 MHz,"SLOAN,  IA"
-96.225,38.40972222,KJLG-FM  91.9 MHz.,"EMPORIA,  KS"
-96.22333333,33.55444444,K216DN-FM  91.1 MHz.,"BONHAM,  TX"
-96.2175,38.29361111,K231AY-FM  94.1 MHz.,"EMPORIA,  KS"
-96.2175,38.29361111,KEKS-FM  103.1 MHz,"OLPE,  KS"
-96.20861111,41.63916667,KBLR-FM  97.3 MHz.,"BLAIR,  NE"
-96.20638889,43.80666667,KLQL-FM  101.1 MHz,"LUVERNE,  MN"
-96.19833333,46.46833333,KZCR-FM  103.3 MHz,"FERGUS FALLS,  MN"
-96.19583333,39.78472222,K252DT-FM  98.3 MHz.,"SENECA,  KS"
-96.195,48.10916667,K202BK-FM  88.3 MHz.,"THIEF RIVER FALLS,  MN"
-96.1925,41.05027778,KOOO-FM  101.9 MHz,"LINCOLN,  NE"
-96.19222222,48.11638889,K300AS-FM  107.9 MHz,"THIEF RIVER FALLS,  MN"
-96.19166667,29.76666667,K221CV-FM  92.1 MHz.,"SEALY,  TX"
